"symbol","company","identifier","sedol","weight","sector","shares_held","local_currency"
"MAR","MARRIOTT INTERNATIONAL  CL A","571903202","2210614",0.0012439267666862447,"-",2673612,"USD"
"INTU","INTUIT INC","461202103","2459020",0.0012388185246844372,"-",3377977,"USD"
"TRV","TRAVELERS COS INC/THE","89417E109","2769503",0.0012144246737187743,"-",2597368,"USD"
"ICE","INTERCONTINENTAL EXCHANGE IN","45866F104","BFSSDS9",0.0012117707823662727,"-",6908211,"USD"
"EMR","EMERSON ELECTRIC CO","291011104","2313405",0.0012053256176530547,"-",6842367,"USD"
"MDLZ","MONDELEZ INTERNATIONAL INC A","609207105","B8CKK03",0.0011877959668773208,"-",15686788,"USD"
"CI","THE CIGNA GROUP","125523100","BHJ0775",0.0011872971151193317,"-",3231155,"USD"
"AON","AON PLC CLASS A","G0403H108","BLP1HW5",0.0011861597331111167,"-",2609107,"USD"
"EOG","EOG RESOURCES INC","26875P101","2318024",0.00118056261638648,"-",6506518,"USD"
"AMT","AMERICAN TOWER CORP","03027X100","B7FBFL2",0.0011762425601622953,"-",5691129,"USD"
"ROST","ROSS STORES INC","778296103","2746711",0.0011738780028294274,"-",3935410,"USD"
"SNPS","SYNOPSYS INC","871607107","2867719",0.001151639191458277,"-",2340012,"USD"
"NSC","NORFOLK SOUTHERN CORP","655844108","2641894",0.001150322222817186,"-",2744902,"USD"
"HLT","HILTON WORLDWIDE HOLDINGS IN","43300A203","BYVMW06",0.001139517093739144,"-",2780894,"USD"
"MCO","MOODY S CORP","615369105","2252058",0.0011393075760007887,"-",1835234,"USD"
"SPG","SIMON PROPERTY GROUP INC","828806109","2812452",0.001136394281734133,"-",3961264,"USD"
"SHW","SHERWIN WILLIAMS CO/THE","824348106","2804211",0.0011287219416962618,"-",2801942,"USD"
"ORLY","O REILLY AUTOMOTIVE INC","67103H107","B65LWX6",0.001126447177679832,"-",10122872,"USD"
"HON","HONEYWELL INTERNATIONAL INC","438516205","BN7RHC5",0.0011252698875309779,"-",3870090,"USD"
"CL","COLGATE PALMOLIVE CO","194162103","2209106",0.0011190043094506357,"-",9774910,"USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","V7780T103","2754907",0.001109775551927839,"-",3047342,"USD"
"GM","GENERAL MOTORS CO","37045V100","B665KZ5",0.0011079298004232796,"-",11014502,"USD"
"ITW","ILLINOIS TOOL WORKS","452308109","2457552",0.0011003771848073262,"-",3198291,"USD"
"DASH","DOORDASH INC   A","25809K105","BN13P03",0.0010994992057132653,"-",4622472,"USD"
"AEP","AMERICAN ELECTRIC POWER","025537101","2026242",0.0010969650387826814,"-",6646261,"USD"
"SLB","SLB LTD","806857108","2779201",0.001076272667861297,"-",18262464,"USD"
"FDX","FEDEX CORP","31428X106","2142784",0.001069049294405616,"-",2681341,"USD"
"NXPI","NXP SEMICONDUCTORS NV","N6596X109","B505PN7",0.0010657967809435277,"-",3084610,"USD"
"NOC","NORTHROP GRUMMAN CORP","666807102","2648806",0.0010566777708074886,"-",1630629,"USD"
"CTAS","CINTAS CORP","172908105","2197137",0.0010504920090084247,"-",4143833,"USD"
"MPWR","MONOLITHIC POWER SYSTEMS INC","609839105","B01Z7J1",0.0010494743514221272,"-",599784,"USD"
"REGN","REGENERON PHARMACEUTICALS","75886F107","2730190",0.0010425502890212396,"-",1220669,"USD"
"MSI","MOTOROLA SOLUTIONS INC","620076307","B5BKPQ4",0.0010417720802787767,"-",2027101,"USD"
"MNST","MONSTER BEVERAGE CORP","61174X109","BZ07BW4",0.0010415126773646224,"-",8716585,"USD"
"TDG","TRANSDIGM GROUP INC","893641100","B11FJK3",0.0010414129070130246,"-",682946,"USD"
"KKR","KKR + CO INC","48251W104","BG1FRR1",0.0010374420470194321,"-",8445525,"USD"
"ECL","ECOLAB INC","278865100","2304227",0.0010340997402409058,"-",3094264,"USD"
"CRH","CRH PLC","G25508105","B01ZKD6",0.0010297796840167208,"-",8162151,"USD"
"PCAR","PACCAR INC","693718108","2665861",0.0010266768260820292,"-",6428810,"USD"
"APD","AIR PRODUCTS + CHEMICALS INC","009158106","2011602",0.0010201717991578524,"-",2721051,"USD"
"LITE","LUMENTUM HOLDINGS INC","55024U109","BYM9ZP2",0.0010067925950085872,"-",950279,"USD"
"ALL","ALLSTATE CORP","020002101","2019952",0.0010012752945652286,"-",3144356,"USD"
"BSX","BOSTON SCIENTIFIC CORP","101137107","2113434",0.0009919268126205145,"-",18156165,"USD"
"WBD","WARNER BROS DISCOVERY INC","934423104","BM8JYX3",0.000989173150916415,"-",30274494,"USD"
"TFC","TRUIST FINANCIAL CORP","89832Q109","BKP7287",0.0009891232657406163,"-",15218939,"USD"
"AJG","ARTHUR J GALLAGHER + CO","363576109","2359506",0.0009853719005205389,"-",3138275,"USD"
"URI","UNITED RENTALS INC","911363109","2134781",0.0009808123954525194,"-",765024,"USD"
"HONA","HONEYWELL AEROSPACE INC","43849R105","BN7RHB4",0.0009797747837959022,"-",3870090,"USD"
"KMI","KINDER MORGAN INC","49456B101","B3NQ4P8",0.0009795752430927067,"-",23916094,"USD"
"TGT","TARGET CORP","87612E106","2259101",0.0009700771056205957,"-",5537935,"USD"
"DLR","DIGITAL REALTY TRUST INC","253868103","B03GQS4",0.0009630133647274713,"-",4245789,"USD"
"FIX","COMFORT SYSTEMS USA INC","199908104","2036047",0.0009624646277936834,"-",429024,"USD"
"COHR","COHERENT CORP","19247G107","BNG8Z81",0.0009588230099603635,"-",2389508,"USD"
"HPE","HEWLETT PACKARD ENTERPRISE","42824C109","BYVYWS0",0.0009575559264950715,"-",16202753,"USD"
"D","DOMINION ENERGY INC","25746U109","2542049",0.0009492550332421344,"-",10743443,"USD"
"TEL","TE CONNECTIVITY PLC","G87052109","BRC3N84",0.0009426801670718391,"-",3565554,"USD"
"O","REALTY INCOME CORP","756109104","2724193",0.0009363946349211775,"-",11390472,"USD"
"ABNB","AIRBNB INC CLASS A","009066101","BMGYYH4",0.0009305381152823866,"-",5105042,"USD"
"TRGP","TARGA RESOURCES CORP","87612G101","B55PZY3",0.000929290985887414,"-",2621694,"USD"
"SRE","SEMPRA","816851109","2138158",0.000915033802644088,"-",7985230,"USD"
"GWW","WW GRAINGER INC","384802104","2380863",0.0009136469947568785,"-",530461,"USD"
"COR","CENCORA INC","03073E105","2795393",0.0009112026211427323,"-",2376855,"USD"
"TER","TERADYNE INC","880770102","2884183",0.0009044381913044013,"-",1911557,"USD"
"CTVA","CORTEVA INC","22052L104","BK73B42",0.0008985118324194918,"-",8170236,"USD"
"HCA","HCA HEALTHCARE INC","40412C101","B4MGBG6",0.0008952194108167643,"-",1896910,"USD"
"OKE","ONEOK INC","682680103","2130109",0.000893962304386632,"-",7696000,"USD"
"CIEN","CIENA CORP","171779309","B1FLZ21",0.0008909991249441772,"-",1723342,"USD"
"AFL","AFLAC INC","001055102","2026361",0.0008747465346688952,"-",5595367,"USD"
"KEYS","KEYSIGHT TECHNOLOGIES IN","49338L103","BQZJ0Q9",0.0008674134138264568,"-",2089951,"USD"
"BKR","BAKER HUGHES CO","05722G100","BDHLTQ5",0.000864400349208203,"-",12120478,"USD"
"F","FORD MOTOR CO","345370860","2615468",0.0008629935872506741,"-",47809331,"USD"
"DAL","DELTA AIR LINES INC","247361702","B1W9D46",0.0008536151742004805,"-",7973814,"USD"
"APO","APOLLO GLOBAL MANAGEMENT INC","03769M106","BN44JF6",0.0008437578634626177,"-",5633720,"USD"
"AME","AMETEK INC","031100100","2089212",0.0008421016756260942,"-",2799992,"USD"
"CAH","CARDINAL HEALTH INC","14149Y108","2175672",0.0008218882023923793,"-",2861162,"USD"
"NUE","NUCOR CORP","670346105","2651086",0.0008206510500325665,"-",2782016,"USD"
"FITB","FIFTH THIRD BANCORP","316773100","2336747",0.0008055358417654994,"-",11044294,"USD"
"CARR","CARRIER GLOBAL CORP","14448C104","BK4N0D7",0.000804508207144042,"-",9536758,"USD"
"PSA","PUBLIC STORAGE","74460D109","2852533",0.0008027123408152816,"-",2048703,"USD"
"LHX","L3HARRIS TECHNOLOGIES INC","502431109","BK9DTN5",0.000799429896247714,"-",2275720,"USD"
"ROK","ROCKWELL AUTOMATION INC","773903109","2754060",0.0007989809296655238,"-",1358878,"USD"
"FAST","FASTENAL CO","311900104","2332262",0.0007984321927317359,"-",14023553,"USD"
"NKE","NIKE INC  CL B","654106103","2640147",0.0007962372449965843,"-",14652299,"USD"
"VST","VISTRA CORP","92840M102","BZ8VJQ8",0.0007950599548477302,"-",3871970,"USD"
"ETR","ENTERGY CORP","29364G103","2317087",0.0007939425269098347,"-",5593025,"USD"
"STT","STATE STREET CORP","857477103","2842040",0.0007838258132578175,"-",3380536,"USD"
"DVN","DEVON ENERGY CORP","25179M103","2480677",0.0007833568926053079,"-",14042715,"USD"
"MET","METLIFE INC","59156R108","2573209",0.0007797551829126272,"-",6602063,"USD"
"EBAY","EBAY INC","278642103","2293819",0.0007755249200048803,"-",5423413,"USD"
"AZO","AUTOZONE INC","053332102","2065955",0.0007666852668533151,"-",201161,"USD"
"PYPL","PAYPAL HOLDINGS INC","70450Y103","BYW36M8",0.0007612278286209153,"-",10775112,"USD"
"XEL","XCEL ENERGY INC","98389B100","2614807",0.0007593621230460363,"-",7625882,"USD"
"EW","EDWARDS LIFESCIENCES CORP","28176E108","2567116",0.0007522784280825923,"-",7033851,"USD"
"HUM","HUMANA INC","444859102","2445063",0.0007503129521561156,"-",1466971,"USD"
"AMP","AMERIPRISE FINANCIAL INC","03076C106","B0J7D57",0.0007338907522831173,"-",1098056,"USD"
"VTR","VENTAS INC","92276F100","2927925",0.0007333719464548088,"-",5938997,"USD"
"EA","ELECTRONIC ARTS INC","285512109","2310194",0.0007276052201324558,"-",2751675,"USD"
"CVNA","CARVANA CO","146869102","BYQHPG3",0.0007258293078740148,"-",8749697,"USD"
"EXC","EXELON CORP","30161N101","2670519",0.0007255399738543811,"-",12498920,"USD"
"FLEX","FLEX LTD","Y2573F102","2353058",0.0007237141764201415,"-",4491206,"USD"
"MCHP","MICROCHIP TECHNOLOGY INC","595017104","2592174",0.0006972351251060846,"-",6610696,"USD"
"WAB","WABTEC CORP","929740108","2955733",0.0006908298685335056,"-",2072395,"USD"
"ADSK","AUTODESK INC","052769106","2065159",0.0006888244844663898,"-",2578985,"USD"
"IDXX","IDEXX LABORATORIES INC","45168D104","2459202",0.0006735396666016064,"-",963803,"USD"
"XYZ","BLOCK INC","852234103","BYNZGK1",0.0006647099904852009,"-",6537558,"USD"
"ODFL","OLD DOMINION FREIGHT LINE","679580100","2656423",0.0006639417587778978,"-",2235516,"USD"
"RSG","REPUBLIC SERVICES INC","760759100","2262530",0.0006632333892815533,"-",2442893,"USD"
"CMG","CHIPOTLE MEXICAN GRILL INC","169656105","B0X7DZ3",0.0006604098883313356,"-",15668849,"USD"
"AIG","AMERICAN INTERNATIONAL GROUP","026874784","2027342",0.0006573569155724428,"-",6476477,"USD"
"BDX","BECTON DICKINSON AND CO","075887109","2087807",0.0006550322663802141,"-",3366069,"USD"
"IBKR","INTERACTIVE BROKERS GRO CL A","45841N107","B1WT4X2",0.0006499240243784066,"-",5441618,"USD"
"ADM","ARCHER DANIELS MIDLAND CO","039483102","2047317",0.0006418925110747834,"-",5886839,"USD"
"AXON","AXON ENTERPRISE INC","05464C101","BDT5S35",0.0006367742920378162,"-",984796,"USD"
"PRU","PRUDENTIAL FINANCIAL INC","744320102","2819118",0.0006358364507327968,"-",4238657,"USD"
"KDP","KEURIG DR PEPPER INC","49271V100","BD3W133",0.0006351181042012927,"-",16619925,"USD"
"TTWO","TAKE TWO INTERACTIVE SOFTWRE","874054109","2122117",0.0006345893213378242,"-",2126380,"USD"
"OXY","OCCIDENTAL PETROLEUM CORP","674599105","2655408",0.0006339009059117994,"-",8869569,"USD"
"MSCI","MSCI INC","55354G100","B2972D2",0.0006318057285282455,"-",889148,"USD"
"YUM","YUM  BRANDS INC","988498101","2098876",0.0006268172109483555,"-",3367067,"USD"
"CBRE","CBRE GROUP INC   A","12504L109","B6WVMH3",0.0006256399207995013,"-",3577070,"USD"
"ED","CONSOLIDATED EDISON INC","209115104","2216850",0.0006253904949205069,"-",4502317,"USD"
"NDAQ","NASDAQ INC","631103108","2965107",0.0006229860294469998,"-",5457666,"USD"
"COIN","COINBASE GLOBAL INC  CLASS A","19260Q107","BMC9P69",0.0006043888359091693,"-",2717070,"USD"
"HIG","HARTFORD INSURANCE GROUP INC","416515104","2476193",0.0006014256564667146,"-",3348730,"USD"
"SYY","SYSCO CORP","871829107","2868165",0.0006001086878256236,"-",5841090,"USD"
"FANG","DIAMONDBACK ENERGY INC","25278X109","B7Y8YR3",0.0005991708465206043,"-",2370758,"USD"
"GRMN","GARMIN LTD","H2906T109","B3Z5T14",0.0005973550261215243,"-",1995497,"USD"
"PEG","PUBLIC SERVICE ENTERPRISE GP","744573106","2707677",0.0005962276211484691,"-",6087376,"USD"
"PCG","P G + E CORP","69331C108","2689560",0.0005951501013512128,"-",26900921,"USD"
"UAL","UNITED AIRLINES HOLDINGS INC","910047109","B4QG225",0.00059028130819324,"-",3964705,"USD"
"DHI","DR HORTON INC","23331A109","2250687",0.0005848837321717989,"-",3221693,"USD"
"A","AGILENT TECHNOLOGIES INC","00846U101","2520153",0.0005802045026818619,"-",3452353,"USD"
"IRM","IRON MOUNTAIN INC","46284V101","BVFTF03",0.0005771914380636084,"-",3634078,"USD"
"HBAN","HUNTINGTON BANCSHARES INC","446150104","2445966",0.0005691399706896657,"-",24762514,"USD"
"KVUE","KENVUE INC","49177J102","BQ84ZQ6",0.000563991820547219,"-",23453972,"USD"
"WEC","WEC ENERGY GROUP INC","92939U106","BYY8XK8",0.0005628245074335247,"-",3979084,"USD"
